PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
022yi,rn3rk1/1bp2ppp/p3pb2/3q4/3P4/2P5/P1B1NPPP/R1BQ1RK1 w - - 3 14,d1d3 d5g2,517,106,86,186,kingsideAttack mate mateIn1 oneMove opening,https://lichess.org/IUCyteif#27,Queens_Gambit_Accepted Queens_Gambit_Accepted_Old_Variation
0231q,3k1rQ1/4b2P/2p2p2/4p3/4P3/3P4/p1q3PK/5R2 b - - 1 45,c2d2 g8f8 e7f8 h7h8q d2h6 h8h6,1648,75,68,307,advancedPawn advantage endgame long pin promotion,https://lichess.org/ZYyawRJ1/black#90,
0232z,8/7p/4kpp1/1p1p4/1P3P2/2PK2P1/7P/8 b - - 1 39,g6g5 f4g5 f6g5 d3d4 g5g4 d4c5,2218,78,87,123,crushing endgame long pawnEndgame,https://lichess.org/BydYEEhH/black#78,
0234Y,8/6p1/3k3p/8/pp1r4/4RP1P/B3K1P1/8 w - - 0 46,e3d3 d4d3 e2d3 b4b3 a2b1 a4a3 d3c3 a3a2 b1a2 b3a2,1344,76,89,1805,advancedPawn crushing endgame veryLong,https://lichess.org/dVUJNIdf#91,
02370,3k3r/1Qp1bpp1/4b2p/3pN3/3q4/rP1B4/2P2PPP/1K1R2R1 w - - 0 28,e5f7 e6f7 b7b8 d8d7 d3b5 d7d6 b8c7 d6c7,1880,80,93,6236,crushing hangingPiece middlegame veryLong,https://lichess.org/V4R8EwiJ#55,
023BQ,1r5k/Np3p1p/4pp2/6r1/2P5/P3P3/5P2/R4R1K w - - 1 24,a7b5 b8g8 f2f3 g5h5,1956,76,88,323,endgame mate mateIn2 quietMove short,https://lichess.org/IL0qq9RU#47,
023E4,1r5N/1p1kR1bp/p7/2pN3B/2Pn1P2/8/b5PP/6K1 b - - 1 25,d7d6 h8f7 d6c6 e7c7,1227,75,96,12172,hookMate mate mateIn2 middlegame short,https://lichess.org/94q1e8Cj/black#50,
023GF,5k2/R5pp/4pp2/8/2p5/1p2N1P1/1P3PKP/2r5 w - - 0 31,a7d7 c4c3 b2c3 b3b2,1407,75,98,14169,advancedPawn crushing endgame short,https://lichess.org/xFPlIFCp#61,
023H1,3q3k/pp2N2p/8/6P1/3b2b1/5rP1/PP5B/3QR2K w - - 2 29,e1e4 f3f4 d1d4 d8d4,1990,75,99,195,advantage master middlegame short,https://lichess.org/f2PBZvmk#57,
023HS,1krr4/p1p5/1p2R3/7Q/8/3q4/P4PPP/4R1K1 w - - 0 27,e6e8 d8e8 h5e8 c8e8 e1e8 b8b7,1254,84,94,152,advantage endgame long,https://lichess.org/M6b2RP1N#53,
023LV,1rq2rk1/3b1pnp/3p2p1/4b3/2PBP3/6PP/3QN1BK/1R3R2 b - - 0 22,c8c4 b1b8 f8b8 d4e5 d6e5 d2d7,1997,75,85,113,advantage discoveredAttack long middlegame,https://lichess.org/6OMk0yiz/black#44,
023NL,3rk3/R4p2/p6p/1p4pB/8/1b2P3/1P2KPPP/3r3R w - - 8 26,h1d1 b3d1 e2e1 d1h5,1383,74,86,236,advantage endgame short skewer,https://lichess.org/LLYXXR6P#51,
023Oc,1r3r2/6qp/4B2k/p2N2p1/P4bPP/1P2Q3/2P5/2KR4 w - - 1 31,h4g5 f4g5 d1h1 h6g6 e6f5 f8f5 g4f5 g6f7 f5f6 g5e3,2535,86,77,59,crushing middlegame pin veryLong,https://lichess.org/gTDrWrrf#61,
023RO,r1bq1rk1/pp1n2pp/2pb4/3pNp2/3PnB2/2NBP3/PP3PPP/R2Q1RK1 w - - 9 11,e5c6 b7c6 d3e4 d6f4,2016,140,76,32,advantage hangingPiece opening short,https://lichess.org/P7o6WbyA#21,Semi-Slav_Defense Semi-Slav_Defense_Accelerated_Move_Order
023UB,2k3r1/ppp2p1p/4nb2/1Q2N3/PP1rPp2/2P5/4K1PP/R7 w - - 1 23,c3d4 e6d4 e2f1 d4b5,1166,93,87,46,advantage endgame fork short,https://lichess.org/6JeCeGJI#45,
023Uk,4r1k1/7p/pR4p1/2p5/2qrppQ1/P6P/2P2PP1/1R4K1 b - - 1 33,e4e3 b6g6 g8h8 g4f5 h7g6 f5f6,2965,108,84,246,crushing endgame long sacrifice,https://lichess.org/UC1437KQ/black#66,
023VO,8/1kp5/p6R/5p2/1Pr4p/P3BP1P/1b2K1P1/8 w - - 1 40,e2d3 c4c3 d3d2 c3e3,1522,75,89,1309,advantage endgame short,https://lichess.org/OwR67sy3#79,
023WK,r1bqkbr1/pp2np1N/2np2pp/4B3/4P3/8/PPP2PPP/RN1QKB1R b KQq - 0 10,c6e5 h7f6,1429,87,76,68,mate mateIn1 oneMove opening,https://lichess.org/TzIaiLVx/black#20,Sicilian_Defense Sicilian_Defense_Lowenthal_Variation
023eI,7k/p6p/1p6/2b5/1P1pBPq1/3Q4/P6P/7K b - - 2 30,c5d6 d3d4 g4g7 d4d6 g7a1 h1g2,1169,79,90,586,crushing defensiveMove endgame fork long,https://lichess.org/VimbADnr/black#60,
023gY,2kq3r/pp2np2/2b1pb2/1N5p/5B2/8/PPP1QPPP/4R1K1 b - - 3 19,f6d4 b5d6 d8d6 f4d6,1870,152,100,13,advantage middlegame queensideAttack short,https://lichess.org/hk0fKJ5c/black#38,
023om,7k/2p4p/pb4p1/1p3p2/1P6/2P5/4rPPP/2R2RK1 w - - 1 28,c1e1 b6f2 f1f2 e2e1,1019,126,60,37,crushing deflection endgame fork short,https://lichess.org/GPnQGLiH#55,
023oo,r5k1/pp5p/2pN2p1/2P1n3/5Pq1/1P5b/P4RB1/Q5K1 b - - 2 24,a8f8 a1e5 h3g2 f2g2,1103,78,79,579,advantage hangingPiece middlegame short,https://lichess.org/6oHAJVCE/black#48,
023pL,8/5pk1/1n1Np1p1/Q2nP2p/3P4/p4B1P/5PPK/2q5 b - - 3 36,c1b2 a5a7 b6d7 a7d7 b2d4 d7f7,2084,76,87,123,crushing endgame long,https://lichess.org/eMW0ep9t/black#72,
023sA,5r1k/p1p2qpp/6b1/1P1nP3/8/1Q2P1R1/PB4PP/3R2K1 w - - 2 26,b3d5 f7f2 g1h1 f2f1 d1f1 f8f1,1329,88,83,295,backRankMate fork long mate mateIn3 middlegame sacrifice,https://lichess.org/xSDjaF7E#51,
023un,3r2k1/1p4pp/4p3/p1nnp3/8/5PP1/PPN1K2P/2NR4 b - - 1 22,d5f4 g3f4 d8d1 e2d1,1066,84,89,79,advantage endgame short,https://lichess.org/O0pcmPeD/black#44,
023zD,1r3rk1/p1p1bppp/3q1n2/1Qn5/8/2N2NP1/PP1PPP1P/R1B1K2R w KQ - 5 13,b5c4 b8b4 c4b4 c5d3 e2d3 d6b4,1820,75,92,1076,advantage attraction discoveredAttack long middlegame sacrifice,https://lichess.org/hmyx5nib#25,Hungarian_Opening Hungarian_Opening_Other_variations
0240A,3b4/3P1k2/2pB4/1p1b2p1/2pK2B1/2P5/P4P2/8 w - - 2 47,d4e5 d8f6 e5f5 d5e6 f5e4 e6g4,1154,75,98,1651,bishopEndgame crushing deflection endgame long skewer,https://lichess.org/nkan6wAb#93,
0240M,4k1r1/1p4NR/p7/P2pPP2/1r4p1/8/6K1/8 b - - 0 40,e8d8 f5f6 d8c8 f6f7 g8f8 g7e6,2450,81,84,118,advancedPawn crushing endgame long,https://lichess.org/7v5tGe1K/black#80,
0243k,r1r3k1/4qpbp/1B2p1p1/p2b4/8/PP2PN2/4QPPP/2R2RK1 w - - 1 21,b6c5 c8c5 c1c5 e7c5,918,76,98,1120,crushing middlegame short,https://lichess.org/PaIEyiMV#41,
0248u,8/8/8/p2k1p2/2pP1P2/2K5/1P6/8 b - - 0 37,d5e4 c3c4 e4f4 d4d5 f4e5 c4c5 f5f4 d5d6 e5e6 c5c6,1187,78,86,133,crushing defensiveMove endgame pawnEndgame quietMove veryLong,https://lichess.org/oW1HIbhI/black#74,
024AF,2r2r1k/3qbpp1/p6p/1p1ppPPn/3p3N/PB1P3P/1PPQ1P2/2KR3R w - - 1 20,g5h6 e7h4 h6g7 h8g7 d1g1 g7h7,2056,77,91,1166,advantage defensiveMove hangingPiece long middlegame,https://lichess.org/O4qAL8Oj#39,
024AW,r5rk/5p1p/p4p2/1p2nP2/2P5/1B6/P4P1P/B4R1K b - - 0 27,g8g5 f2f4 g5f5 b3c2,1912,75,91,1285,advantage endgame fork short,https://lichess.org/GefXhB29/black#54,
024CA,r5k1/p3prb1/4Bnp1/3p3P/q1nP1B2/1p2PPN1/PRp4R/K3Q3 w - - 1 26,h5g6 c4b2 g6f7 g8f8 a1b2 a4a2,1275,75,98,3868,advantage long middlegame sacrifice,https://lichess.org/UryGwXqy#51,
024CM,r3r1k1/pp3pp1/5Q1p/2bq4/8/4PP1P/P2PKP2/6RR b - - 0 19,d5e5 g1g7 g8h8 f6h6,1581,75,93,1349,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/FCkJPsQO/black#38,
024LS,4kb2/Bp6/p4p2/4p3/8/2PQ2P1/PP3K1r/3R3q w - - 7 29,f2e3 f8h6,1235,75,84,374,endgame mate mateIn1 oneMove,https://lichess.org/X3PX69I6#57,
024TD,7q/1r2pQ2/2p5/p1B1P1pB/3P1k2/2p1b3/P1P3P1/7K b - - 1 37,f4e4 f7f3,969,86,92,1012,endgame mate mateIn1 oneMove,https://lichess.org/SeINQrdF/black#74,
024fF,1k5r/ppp5/nr3pRp/4pB2/3pPP2/qP1P3P/2PQ1P2/1K4R1 b - - 0 23,a6b4 g6g8 h8g8 g1g8,719,85,96,2432,backRankMate mate mateIn2 middlegame short,https://lichess.org/4zumGLcG/black#46,
024jR,2k1r1r1/bp3p2/n1p5/P2p3p/3Pn2B/N1P2q2/2Q1R1PP/R5K1 b - - 1 28,e4c3 e2e8 g8e8 g2f3,1436,211,0,9,crushing middlegame short,https://lichess.org/kprXll96/black#56,
024l0,2r2rk1/pb2qpp1/1p2pn1p/4N1P1/3P1P2/2PB4/P3Q2P/R4RK1 b - - 0 17,h6g5 f4g5 f6e4 d3e4 b7e4 e2e4,1438,97,82,31,crushing long master middlegame,https://lichess.org/Gwh84Mz0/black#34,Caro-Kann_Defense Caro-Kann_Defense_Panov_Attack
024nn,2k5/1bp3pp/1p2p3/2n1b3/2P5/Q4rqP/PP1rB1P1/4RRBK w - - 0 25,e2f3 g3g2 f3g2 b7g2,2361,79,93,7086,kingsideAttack mate mateIn2 middlegame sacrifice short xRayAttack,https://lichess.org/r4Pi15FR#49,
024qM,r1q2rk1/2p3p1/pbp2n2/7P/7B/2N2Q1N/PP3P2/R2R2K1 w - - 0 24,g1h2 f6g4 h2g2 f8f3,1077,78,91,261,crushing discoveredAttack middlegame short,https://lichess.org/C98IYThi#47,
024qN,3r2k1/1p1r1pp1/1n2p2p/2p2q2/1PPP2R1/7P/4NPP1/2QR2K1 w - - 0 28,c1h6 f5g4 h3g4 g7h6,1398,76,95,6885,advantage middlegame short,https://lichess.org/QxwlVOwl#55,
024qY,r4r1k/pp4pp/4Q1p1/2P5/3B4/2P2Pq1/P2n2P1/R4RK1 b - - 2 23,a8e8 e6d7 d2f3 f1f3 e8e1 a1e1 g3e1 g1h2,1958,76,93,2746,advantage middlegame veryLong,https://lichess.org/uituZtqb/black#46,
024sp,1k1r1b1r/npp2pp1/5n1p/1N6/8/1P1q1N2/1P2QPPP/R2R2K1 b - - 1 16,d3e2 d1d8 a7c8 a1a8 b8a8 d8c8,1405,77,72,134,attraction deflection hangingPiece long mate mateIn3 middlegame queensideAttack,https://lichess.org/rzwAk4RH/black#32,Danish_Gambit Danish_Gambit_Other_variations
024wO,3rqr1k/1p1b2pQ/p1p2p2/4pP2/4n3/1B2BR2/PPP3PP/R5K1 b - - 0 21,h8h7 f3h3 e8h5 h3h5,621,111,92,805,mate mateIn2 middlegame short,https://lichess.org/SkYpgfkS/black#42,
0252h,r2qkb1r/p5pp/2p1p3/3p1n2/3P4/2P2Q1P/PP4P1/RNB2RK1 b kq - 3 16,f5h4 f3f7,1168,77,94,1930,mate mateIn1 middlegame oneMove,https://lichess.org/neaSEHVk/black#32,Caro-Kann_Defense Caro-Kann_Defense_Other_variations
0253Z,r2q1rk1/4p1bp/1p4p1/pB1pn3/P3n3/2P1N3/1PQ2PPP/R1BR2K1 b - - 3 17,f8f2 c2e4 d5e4 d1d8 a8d8 g1f2,1600,75,93,2164,advantage long middlegame,https://lichess.org/vsupxYHv/black#34,Pirc_Defense Pirc_Defense_Other_variations
0254B,r4rk1/1pp2Bp1/pbnp2P1/4p1q1/PP2P1b1/1QPP4/R4PP1/1N2K2R b K - 0 15,f8f7 b3f7,888,80,97,474,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/zVXVUOZk/black#30,Italian_Game Italian_Game_Classical_Variation
02551,3r2k1/pp3p2/6pR/6P1/8/P1P1r3/2P5/1KR5 b - - 1 34,e3c3 c1h1 g8f8 h6h8 f8e7 h1e1 e7d7 e1d1,1445,75,98,460,advantage endgame quietMove rookEndgame veryLong,https://lichess.org/Rpgf8vXm/black#68,
0257T,r2qnr1k/pppb2pp/2n2b1B/3NN3/8/P5QP/1PP1B1P1/R4RK1 b - - 0 18,f6e5 f1f8,1460,75,93,8496,hangingPiece kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/j2ohZNAv/black#36,Vienna_Game Vienna_Game_Omaha_Gambit
025AE,6N1/1R5p/3pk1p1/6n1/4P1P1/7P/7r/5K2 b - - 14 39,h2h3 b7e7,602,91,85,219,endgame mate mateIn1 oneMove,https://lichess.org/MBUMCyRW/black#78,
025B9,5rk1/1Q4pp/p3p3/3p4/3n2q1/P7/1PPN3P/2KR4 w - - 0 26,b7a6 d4e2 c1b1 e2c3 b2c3 g4d1,1578,87,87,26,crushing discoveredAttack endgame long,https://lichess.org/kqsxsmSq#51,
025BR,r4rk1/p1p1b1pp/8/q3p1B1/1n1pP1P1/1P3N1P/2P1QP2/1K1R3R w - - 1 19,e2c4 g8h8 g5e7 a5a2 b1c1 f8f3,2278,81,82,65,crushing defensiveMove long middlegame sacrifice,https://lichess.org/ZjOu9KwD#37,Kings_Pawn_Game Kings_Pawn_Game_Busch-Gass_Gambit
025Cu,rnbqk2r/pp3ppp/3b4/2p5/2B2n2/2N2Q2/PP1PN1PP/R1B1K2R b KQkq - 3 9,f4e2 f3f7,1571,81,100,169,attackingF2F7 mate mateIn1 oneMove opening,https://lichess.org/qyQwfyvv/black#18,Sicilian_Defense Sicilian_Defense_McDonnell_Attack
025Et,2r3k1/1Q3ppp/8/8/4B3/2q1P3/r3RPPP/4R1K1 w - - 0 24,e2a2 c3e1,655,88,86,489,endgame hangingPiece mate mateIn1 oneMove,https://lichess.org/icn5jsCi#47,
025Kj,rn1q1rk1/4bp2/b2p1n1B/p7/Ppp1P3/1B3Q2/1PP2PPP/1NKR3R b - - 0 16,c4b3 f3g3 f6g4 g3g4,937,86,91,1260,advantage middlegame short,https://lichess.org/xVHZOizx/black#32,Philidor_Defense Philidor_Defense_Other_variations
025MV,1r3rk1/1pR3pp/1p1p4/1q1Pp3/bP2Nn2/5N2/P2Q1PPP/R5K1 b - - 8 24,f4d5 e4d6 d5c7 d6b5,2093,75,92,2379,advantage middlegame short,https://lichess.org/7DOTI2sk/black#48,
025Om,8/3r2kp/6p1/P7/4P3/R2n1R1P/3r1PP1/5K2 w - - 1 38,a5a6 d2d1 f1e2 d3c1 e2e3 g6g5,2623,102,91,1730,crushing defensiveMove endgame long,https://lichess.org/jpcpDSdw#75,
025Rn,2rr1bk1/R4pp1/4p1bp/3n4/1pq1N3/5QBP/1P3PP1/1B2R1K1 b - - 3 29,c4b5 e4d6 f8d6 b1g6,2075,77,92,2821,advantage discoveredAttack fork master middlegame short,https://lichess.org/C8No6Src/black#58,
025U2,R7/8/2p2r1k/P4p1p/3PpP1q/6p1/3B2Qr/6RK w - - 0 43,g2h2 h4h2,630,82,100,321,endgame mate mateIn1 oneMove,https://lichess.org/49zXlMj0#85,
025Zb,4r1k1/6p1/4Rp2/Pp1P1q2/8/4BKQ1/6PP/8 w - - 7 36,g3f4 f5d5 f4e4 d5e6 e4e6 e8e6,1511,75,94,844,advantage endgame fork long,https://lichess.org/3vnsxl2D#71,
025cN,4rk2/1p5p/6p1/pBpP1p2/P2b4/1P5P/6P1/3R2K1 w - - 8 39,d1d4 c5d4 b5e8 f8e8,1819,76,88,59,crushing endgame master short,https://lichess.org/dkaHCsPZ#77,
025gx,5r1k/2b1Npp1/1p2p2p/1qn5/3Q4/P7/3R1PPP/3R2K1 w - - 0 26,d2b2 b5e8 e7d5 e6d5,2098,74,91,2917,advantage middlegame short trappedPiece,https://lichess.org/SNi97eZr#51,
025r3,8/N1P1kp2/1p3p2/2b5/4P1B1/P3r1P1/1P3r2/R2K4 b - - 5 32,e3g3 a7c8 e7f8 g4e2 f8g7 c8b6 c5b6 c7c8q g3g1 d1d2 g1a1 c8g4,2575,90,52,59,advancedPawn advantage clearance endgame promotion quietMove veryLong,https://lichess.org/mdjZ21t2/black#64,
025sW,r2q1rk1/1b2bpp1/2p1p2p/1pPp4/1P4Q1/P3P2P/1B1N1PP1/R3R1K1 b - - 0 18,b7c8 g4g7,400,103,84,369,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/EISOdGDe/black#36,Horwitz_Defense Horwitz_Defense_Other_variations
025si,rq1r2k1/5p1p/1pRN2p1/1P6/3b4/3P2PP/5P2/3Q1RK1 w - - 6 28,d6e4 f7f5 g1g2 f5e4,2014,76,82,128,advantage master middlegame short,https://lichess.org/nqcImn2C#55,
025y9,5rk1/6pp/pqp1p3/4P3/2K5/2P3P1/PP2Q2P/3R4 w - - 3 28,b2b4 b6b5 c4b3 b5e2,995,77,82,225,crushing endgame short skewer,https://lichess.org/lFJGLa42#55,
02624,r1bqk2r/pp3pb1/2np2p1/2p1p3/4P1p1/2NP1N2/PPPBBPP1/R1Q2RK1 w kq - 0 11,f3h2 d8h4 d2f4 e5f4,1718,75,84,2143,crushing master opening short,https://lichess.org/ALmb9BNs#21,Sicilian_Defense Sicilian_Defense_Other_variations
0263h,1r3r1k/ppp2pp1/8/8/1nP5/1P5R/PbBq1PPP/1Q4K1 b - - 1 20,h8g8 c2h7 g8h8 h7g8 d2h6 h3h6 g7h6 b1h7,1263,77,98,1235,discoveredAttack kingsideAttack mate mateIn4 middlegame veryLong,https://lichess.org/dyWVsY5L/black#40,
02647,8/8/8/1pR1p1b1/3pk3/P2bP1P1/1P1B1K1P/8 w - - 0 44,h2h4 d4e3 f2e1 e3d2,1422,80,80,78,advancedPawn crushing endgame fork short,https://lichess.org/IAfqWnYW#87,
0265C,6k1/2p1r3/1p1p2p1/p2P1bN1/P1P3PQ/4q2P/5R1K/8 b - - 0 40,f5d3 f2f8 g8f8 h4h8,1542,76,94,11800,attraction endgame mate mateIn2 sacrifice short,https://lichess.org/mvXPLz4k/black#80,
0266v,rnbqkb1r/ppppp2p/8/5p1p/2PPP3/8/PP3PP1/RNBQKBN1 b Qkq - 0 6,f5e4 d1h5,539,102,98,399,mate mateIn1 oneMove opening,https://lichess.org/aqcylPfW/black#12,Dutch_Defense Dutch_Defense_Other_variations
02684,8/5kp1/p1r2n2/2p2N2/P1RB1n1p/7P/6P1/6K1 w - - 8 40,f5h4 f4e2 g1f2 e2d4,867,104,95,185,crushing endgame short,https://lichess.org/lk8YmYYC#79,
026Br,3r2k1/p3pp1p/2Q3pb/q2rP3/N4P2/P5P1/7P/2R2R1K b - - 0 24,d5d2 c1c5 d2d1 c5a5,1810,74,93,1351,crushing master middlegame short trappedPiece,https://lichess.org/5nmXyKwm/black#48,
026DW,1rr5/p3p1k1/3p1pPp/q1pP1Q2/4P3/2N2R2/P5PP/5bK1 b - - 1 27,f1g2 f5e6 c8f8 e6e7,2082,76,91,308,advantage middlegame short,https://lichess.org/VkUrjQL7/black#54,
026En,6k1/2p2bp1/1b5p/1p6/1P2p3/2P1N1B1/1P1r1PPP/R5K1 w - - 2 34,a1d1 b6e3 d1d2 e3d2,1200,77,93,3052,advantage endgame short,https://lichess.org/gGtmJdfg#67,
026Fc,3r2k1/1bqr1ppp/pp6/2b5/P1pB4/2P1N2P/1P3PP1/R2QR1K1 w - - 3 24,e3c4 c5d4 c3d4 c7c4,1577,75,73,68,crushing discoveredAttack middlegame short,https://lichess.org/wPLa7bjy#47,
026P1,5k2/2p2pp1/3r3p/8/1P1N4/2P3P1/4KPP1/8 b - - 4 37,f8e7 d4f5 e7e6 f5d6,720,96,86,603,advantage endgame fork short,https://lichess.org/qvZCReCo/black#74,
026PG,8/1r6/1PkP1P2/2B1K2p/8/5p2/5P2/8 b - - 0 64,h5h4 c5e3 h4h3 e3f4,2643,98,91,249,crushing defensiveMove endgame master quietMove short,https://lichess.org/ioa8uI7p/black#128,
026QC,2r5/R7/1p5p/1kq1pr2/1N1p4/P2P1p2/1PP4P/2K2Q2 b - - 0 36,c8c7 a3a4 b5b4 f1e1 c5c3 b2c3,2210,75,95,10016,crushing endgame long sacrifice,https://lichess.org/AantwQbU/black#72,
026RF,2rq2k1/4r2p/1p4p1/p2PnpQ1/PPPp4/3B3P/5PP1/R4RK1 w - - 1 27,f1e1 e5f3 g2f3 e7e1 a1e1 d8g5,1294,75,94,236,advantage discoveredAttack kingsideAttack long middlegame,https://lichess.org/L0FTXf8g#53,
026Tf,8/8/1p2k1pp/p2p4/3K1PPP/1PP5/8/8 b - - 0 37,e6d6 c3c4 d5c4 d4c4,2666,96,99,168,advantage endgame pawnEndgame short,https://lichess.org/Yem2gd8Q/black#74,
026Uy,1r6/1P4R1/2P5/8/5k1p/7K/8/8 w - - 18 83,h3h4 b8h8 g7h7 h8h7,839,82,100,58,endgame mate mateIn2 rookEndgame short,https://lichess.org/8Lu9Xu3Z#165,
026Yj,8/pb3k1p/1p3pp1/1N6/4nP2/6P1/P5BP/5K2 b - - 3 28,a7a6 g2e4 b7e4 b5d6 f7e6 d6e4,1419,92,84,64,crushing endgame fork long,https://lichess.org/nsIv2ldL/black#56,
026Yu,2rr3k/6Rp/8/4pP1Q/pp1nn2b/3q3P/PP5K/1N1B2R1 b - - 0 32,h4g3 g1g3 d3g3 g7g3 e4g3 h2g3,1707,91,100,22,advantage long middlegame,https://lichess.org/kIBpTdxT/black#64,
026gl,1k1nRb1r/ppp2ppp/3q4/6N1/2P3Br/3P4/PP3P2/R1BQ2K1 w - - 8 18,g5f7 d6h2 g1f1 f8c5,2234,79,89,818,clearance crushing middlegame short,https://lichess.org/Ds0F4TTy#35,Russian_Game Russian_Game_Other_variations
026s0,5rk1/pbp3pp/1p1p3r/3PnB1q/1PP2p1P/P4P2/2Q2BP1/4RRK1 w - - 3 26,f5e6 h6e6 d5e6 e5f3,2203,85,86,55,crushing master masterVsMaster middlegame short,https://lichess.org/Qp5Gn0iq#51,
026sh,3r4/Qpk5/p1p2p2/8/3rb1Pp/5q1p/PP3P1B/2R1R1K1 b - - 0 32,c7d7 a7d4 e4d5 d4d5,2486,78,91,3193,advantage hangingPiece middlegame short,https://lichess.org/YZ6mzi2J/black#64,
026tr,4r1k1/pp1n1b1p/2pB1rp1/q2nNp2/2pP3Q/8/PPB2PPP/R2KR3 w - - 10 20,e5f7 e8e1,746,90,96,293,mate mateIn1 middlegame oneMove,https://lichess.org/RaRjP7fR#39,
026wE,1rbr2k1/ppN2ppp/3p4/4n2q/8/1B4Q1/PPP2PPP/3RR1K1 w - - 3 19,e1e5 h5d1 e5e1 d1e1,937,77,98,1559,hangingPiece kingsideAttack mate mateIn2 middlegame short,https://lichess.org/m3l7FmZx#37,Englund_Gambit_Complex Englund_Gambit_Complex_Englund_Gambit
0273Q,4r1k1/7R/8/p5p1/2PnB3/3P2p1/P7/6K1 w - - 1 38,h7h5 d4e2 g1f1 g3g2 f1g2 e2f4 g2f3 f4h5,2195,78,93,6891,advancedPawn attraction crushing endgame exposedKing fork master veryLong,https://lichess.org/euTOGOgv#75,
02758,2Q5/8/NK6/3p4/P2kp3/1q6/7P/8 w - - 5 55,b6a5 b3c3 c8c3 d4c3 a6c7 d5d4 c7d5 c3c4,1877,87,60,49,crushing endgame quietMove veryLong,https://lichess.org/SRKGTiY9#109,
0277M,4r1k1/2pb1p1p/3p1qp1/3P4/1pP5/1P1BQP2/6PP/4R1K1 w - - 11 38,e3f2 e8e1 f2e1 f6d4 g1h1 d4d3,1351,76,68,99,crushing endgame fork long,https://lichess.org/u8SxB1Fy#75,
0279c,r3k2r/pp1bbpR1/1q2p2p/3p4/4n2Q/2NB1P1P/PPPB1P2/R3K3 w Qkq - 1 17,h4h5 b6f2 e1d1 f2d2,1184,77,91,885,attackingF2F7 master mate mateIn2 middlegame short,https://lichess.org/oL9whktK#33,Zukertort_Opening Zukertort_Opening_Lemberger_Gambit
027Ae,5r2/1p2k1p1/2p3R1/p2pP1R1/3P4/2P5/PP2Kr2/8 w - - 7 39,e2d3 f8f3,1117,75,100,222,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/wYYx5FIa#77,
027Ar,2q2r2/1pp2rpk/p1npbn1p/3Np3/4P2N/P2QP1PP/1PP3BK/3R1R2 b - - 6 18,e6d5 e4d5 e5e4 g2e4,1258,77,93,1458,crushing discoveredAttack master middlegame short,https://lichess.org/uvj6KJdY/black#36,Englund_Gambit Englund_Gambit_Other_variations
027Cs,3r3k/pp2RQp1/7p/6qP/5p2/P1P5/5PPK/8 w - - 2 34,e7b7 g5h4 h2g1 d8d1,1116,77,82,192,endgame mate mateIn2 short,https://lichess.org/DOrgb3iU#67,
027HA,5rk1/4qp1p/2Q1b1p1/8/2Bp4/r5P1/2P2P1P/1R2R1K1 b - - 2 27,e7d7 e1e6 d7c6 e6c6,1583,75,95,6452,crushing middlegame short,https://lichess.org/FkDESkG9/black#54,
027IA,rn1q1knr/p1ppp1bP/1p6/4N2Q/3P4/3B4/PPP2P1P/RNB1K2b b Q - 1 9,g8f6 h5f7,810,94,100,43,mate mateIn1 oneMove opening,https://lichess.org/5RkiTrPg/black#18,Owen_Defense Owen_Defense_Matovinsky_Gambit
027Il,r2qr1k1/1bpn1p1p/1p1p1p2/3N1P1Q/4PR2/1P6/PP4PP/R5K1 b - - 4 20,d7f8 f4g4 f8g6 f5g6 f7g6 g4g6 h7g6 h5g6,1481,74,91,2150,crushing kingsideAttack middlegame veryLong,https://lichess.org/TgXP9WoA/black#40,
027Nz,8/4k3/2q2pp1/P6p/3Q3P/2p1P1P1/5K2/8 w - - 0 51,d4b4 e7d7 a5a6 c3c2,2164,86,79,38,advancedPawn crushing defensiveMove endgame queenEndgame short,https://lichess.org/kcK1UZwy#101,
027OD,r2q1rk1/1pp2ppp/1pp5/4B3/1P2P2n/P2P1P2/2PQ1P1P/R4K1R w - - 0 16,h1g1 f7f6 e5b2 h4f3 d2c3 f3g1,2041,74,95,8708,advantage fork long middlegame,https://lichess.org/VBQBbp71#31,Ruy_Lopez Ruy_Lopez_Berlin_Defense
027SH,4r1k1/pp3p1p/2n2p2/1qb5/N7/7Q/P1B2PPP/3R2K1 b - - 1 24,b5e2 h3h7 g8f8 h7h6 f8e7 a4c5,2270,83,91,666,crushing long middlegame,https://lichess.org/cWaAO3fm/black#48,
027TT,4r1k1/bb2rpp1/p2Pq2p/1p6/3P4/1P4P1/P1NQRP1P/4R1K1 b - - 0 24,e6e2 e1e2 e7e2 d6d7 e2d2 d7e8q,2021,77,92,5732,advancedPawn advantage long middlegame promotion,https://lichess.org/Ml95zlD3/black#48,
